UP_Category,Plan,Currency,Profile,Age,Rate
Premium UP<1M,PPP 7,IDR,Female Non Smoker,18,1.6
Premium UP<1M,PPP 7,IDR,Female Non Smoker,19,1.6
Premium UP<1M,PPP 7,IDR,Female Non Smoker,20,1.6
Premium UP<1M,PPP 7,IDR,Female Non Smoker,21,1.6
Premium UP<1M,PPP 7,IDR,Female Non Smoker,22,1.6
Premium UP<1M,PPP 7,IDR,Female Non Smoker,23,1.61
Premium UP<1M,PPP 7,IDR,Female Non Smoker,24,1.61
Premium UP<1M,PPP 7,IDR,Female Non Smoker,25,1.63
Premium UP<1M,PPP 7,IDR,Female Non Smoker,26,1.64
Premium UP<1M,PPP 7,IDR,Female Non Smoker,27,1.67
Premium UP<1M,PPP 7,IDR,Female Non Smoker,28,1.72
Premium UP<1M,PPP 7,IDR,Female Non Smoker,29,1.79
Premium UP<1M,PPP 7,IDR,Female Non Smoker,30,1.88
Premium UP<1M,PPP 7,IDR,Female Non Smoker,31,2.0
Premium UP<1M,PPP 7,IDR,Female Non Smoker,32,2.13
Premium UP<1M,PPP 7,IDR,Female Non Smoker,33,2.29
Premium UP<1M,PPP 7,IDR,Female Non Smoker,34,2.46
Premium UP<1M,PPP 7,IDR,Female Non Smoker,35,2.67
Premium UP<1M,PPP 7,IDR,Female Non Smoker,36,2.91
Premium UP<1M,PPP 7,IDR,Female Non Smoker,37,3.17
Premium UP<1M,PPP 7,IDR,Female Non Smoker,38,3.45
Premium UP<1M,PPP 7,IDR,Female Non Smoker,39,3.76
Premium UP<1M,PPP 7,IDR,Female Non Smoker,40,4.06
Premium UP<1M,PPP 7,IDR,Female Non Smoker,41,4.38
Premium UP<1M,PPP 7,IDR,Female Non Smoker,42,4.69
Premium UP<1M,PPP 7,IDR,Female Non Smoker,43,5.02
Premium UP<1M,PPP 7,IDR,Female Non Smoker,44,5.38
Premium UP<1M,PPP 7,IDR,Female Non Smoker,45,5.75
Premium UP<1M,PPP 7,IDR,Female Non Smoker,46,6.16
Premium UP<1M,PPP 7,IDR,Female Non Smoker,47,6.6
Premium UP<1M,PPP 7,IDR,Female Non Smoker,48,7.06
Premium UP<1M,PPP 7,IDR,Female Non Smoker,49,7.55
Premium UP<1M,PPP 7,IDR,Female Non Smoker,50,8.08
Premium UP<1M,PPP 7,IDR,Female Non Smoker,51,8.66
Premium UP<1M,PPP 7,IDR,Female Non Smoker,52,9.26
Premium UP<1M,PPP 7,IDR,Female Non Smoker,53,9.9
Premium UP<1M,PPP 7,IDR,Female Non Smoker,54,10.57
Premium UP<1M,PPP 7,IDR,Female Non Smoker,55,11.28
Premium UP<1M,PPP 7,IDR,Female Non Smoker,56,12.01
Premium UP<1M,PPP 7,IDR,Female Non Smoker,57,12.82
Premium UP<1M,PPP 7,IDR,Female Non Smoker,58,13.73
Premium UP<1M,PPP 7,IDR,Female Non Smoker,59,14.78
Premium UP<1M,PPP 7,IDR,Female Non Smoker,60,16.0
Premium UP<1M,PPP 7,IDR,Female Non Smoker,61,17.43
Premium UP<1M,PPP 7,IDR,Female Non Smoker,62,19.06
Premium UP<1M,PPP 7,IDR,Female Non Smoker,63,20.84
Premium UP<1M,PPP 7,IDR,Female Non Smoker,64,21.97
Premium UP<1M,PPP 7,IDR,Female Non Smoker,65,23.1
Premium UP<1M,PPP 7,IDR,Female Non Smoker,66,24.22
Premium UP<1M,PPP 7,IDR,Female Non Smoker,67,25.32
Premium UP<1M,PPP 7,IDR,Female Non Smoker,68,26.39
Premium UP<1M,PPP 7,IDR,Female Non Smoker,69,27.5
Premium UP<1M,PPP 7,US$,Male Smoker,18,2.7
Premium UP<1M,PPP 7,US$,Male Smoker,19,2.7
Premium UP<1M,PPP 7,US$,Male Smoker,20,2.7
Premium UP<1M,PPP 7,US$,Male Smoker,21,2.7
Premium UP<1M,PPP 7,US$,Male Smoker,22,2.71
Premium UP<1M,PPP 7,US$,Male Smoker,23,2.72
Premium UP<1M,PPP 7,US$,Male Smoker,24,2.73
Premium UP<1M,PPP 7,US$,Male Smoker,25,2.76
Premium UP<1M,PPP 7,US$,Male Smoker,26,2.8
Premium UP<1M,PPP 7,US$,Male Smoker,27,2.86
Premium UP<1M,PPP 7,US$,Male Smoker,28,2.95
Premium UP<1M,PPP 7,US$,Male Smoker,29,3.07
Premium UP<1M,PPP 7,US$,Male Smoker,30,3.24
Premium UP<1M,PPP 7,US$,Male Smoker,31,3.42
Premium UP<1M,PPP 7,US$,Male Smoker,32,3.65
Premium UP<1M,PPP 7,US$,Male Smoker,33,3.92
Premium UP<1M,PPP 7,US$,Male Smoker,34,4.23
Premium UP<1M,PPP 7,US$,Male Smoker,35,4.57
Premium UP<1M,PPP 7,US$,Male Smoker,36,4.96
Premium UP<1M,PPP 7,US$,Male Smoker,37,5.39
Premium UP<1M,PPP 7,US$,Male Smoker,38,5.86
Premium UP<1M,PPP 7,US$,Male Smoker,39,6.36
Premium UP<1M,PPP 7,US$,Male Smoker,40,6.9
Premium UP<1M,PPP 7,US$,Male Smoker,41,7.49
Premium UP<1M,PPP 7,US$,Male Smoker,42,8.12
Premium UP<1M,PPP 7,US$,Male Smoker,43,8.8
Premium UP<1M,PPP 7,US$,Male Smoker,44,9.53
Premium UP<1M,PPP 7,US$,Male Smoker,45,10.33
Premium UP<1M,PPP 7,US$,Male Smoker,46,11.2
Premium UP<1M,PPP 7,US$,Male Smoker,47,12.13
Premium UP<1M,PPP 7,US$,Male Smoker,48,13.18
Premium UP<1M,PPP 7,US$,Male Smoker,49,14.35
Premium UP<1M,PPP 7,US$,Male Smoker,50,15.64
Premium UP<1M,PPP 7,US$,Male Smoker,51,17.08
Premium UP<1M,PPP 7,US$,Male Smoker,52,18.67
Premium UP<1M,PPP 7,US$,Male Smoker,53,20.42
Premium UP<1M,PPP 7,US$,Male Smoker,54,22.31
Premium UP<1M,PPP 7,US$,Male Smoker,55,24.36
Premium UP<1M,PPP 7,US$,Male Smoker,56,26.59
Premium UP<1M,PPP 7,US$,Male Smoker,57,29.01
Premium UP<1M,PPP 7,US$,Male Smoker,58,31.65
Premium UP<1M,PPP 7,US$,Male Smoker,59,34.57
Premium UP<1M,PPP 7,US$,Male Smoker,60,37.81
Premium UP<1M,PPP 7,US$,Male Smoker,61,41.38
Premium UP<1M,PPP 7,US$,Male Smoker,62,45.27
Premium UP<1M,PPP 7,US$,Male Smoker,63,49.51
Premium UP<1M,PPP 7,US$,Male Smoker,64,51.95
Premium UP<1M,PPP 7,US$,Male Smoker,65,54.45
Premium UP<1M,PPP 7,US$,Male Smoker,66,57.0
Premium UP<1M,PPP 7,US$,Male Smoker,67,59.63
Premium UP<1M,PPP 7,US$,Male Smoker,68,62.31
Premium UP<1M,PPP 7,US$,Male Smoker,69,65.1
Premium UP<1M,PPP 7,US$,Male Non Smoker,18,2.0
Premium UP<1M,PPP 7,US$,Male Non Smoker,19,2.0
Premium UP<1M,PPP 7,US$,Male Non Smoker,20,2.0
Premium UP<1M,PPP 7,US$,Male Non Smoker,21,2.0
Premium UP<1M,PPP 7,US$,Male Non Smoker,22,2.01
Premium UP<1M,PPP 7,US$,Male Non Smoker,23,2.02
Premium UP<1M,PPP 7,US$,Male Non Smoker,24,2.03
Premium UP<1M,PPP 7,US$,Male Non Smoker,25,2.05
Premium UP<1M,PPP 7,US$,Male Non Smoker,26,2.08
Premium UP<1M,PPP 7,US$,Male Non Smoker,27,2.14
Premium UP<1M,PPP 7,US$,Male Non Smoker,28,2.21
Premium UP<1M,PPP 7,US$,Male Non Smoker,29,2.31
Premium UP<1M,PPP 7,US$,Male Non Smoker,30,2.45
Premium UP<1M,PPP 7,US$,Male Non Smoker,31,2.59
Premium UP<1M,PPP 7,US$,Male Non Smoker,32,2.76
Premium UP<1M,PPP 7,US$,Male Non Smoker,33,2.95
Premium UP<1M,PPP 7,US$,Male Non Smoker,34,3.18
Premium UP<1M,PPP 7,US$,Male Non Smoker,35,3.43
Premium UP<1M,PPP 7,US$,Male Non Smoker,36,3.73
Premium UP<1M,PPP 7,US$,Male Non Smoker,37,4.05
Premium UP<1M,PPP 7,US$,Male Non Smoker,38,4.39
Premium UP<1M,PPP 7,US$,Male Non Smoker,39,4.78
Premium UP<1M,PPP 7,US$,Male Non Smoker,40,5.18
Premium UP<1M,PPP 7,US$,Male Non Smoker,41,5.61
Premium UP<1M,PPP 7,US$,Male Non Smoker,42,6.08
Premium UP<1M,PPP 7,US$,Male Non Smoker,43,6.59
Premium UP<1M,PPP 7,US$,Male Non Smoker,44,7.15
Premium UP<1M,PPP 7,US$,Male Non Smoker,45,7.74
Premium UP<1M,PPP 7,US$,Male Non Smoker,46,8.4
Premium UP<1M,PPP 7,US$,Male Non Smoker,47,9.13
Premium UP<1M,PPP 7,US$,Male Non Smoker,48,9.91
Premium UP<1M,PPP 7,US$,Male Non Smoker,49,10.78
Premium UP<1M,PPP 7,US$,Male Non Smoker,50,11.75
Premium UP<1M,PPP 7,US$,Male Non Smoker,51,12.82
Premium UP<1M,PPP 7,US$,Male Non Smoker,52,14.01
Premium UP<1M,PPP 7,US$,Male Non Smoker,53,15.33
Premium UP<1M,PPP 7,US$,Male Non Smoker,54,16.73
Premium UP<1M,PPP 7,US$,Male Non Smoker,55,18.26
Premium UP<1M,PPP 7,US$,Male Non Smoker,56,19.93
Premium UP<1M,PPP 7,US$,Male Non Smoker,57,21.74
Premium UP<1M,PPP 7,US$,Male Non Smoker,58,23.72
Premium UP<1M,PPP 7,US$,Male Non Smoker,59,25.92
Premium UP<1M,PPP 7,US$,Male Non Smoker,60,28.35
Premium UP<1M,PPP 7,US$,Male Non Smoker,61,31.02
Premium UP<1M,PPP 7,US$,Male Non Smoker,62,33.93
Premium UP<1M,PPP 7,US$,Male Non Smoker,63,37.11
Premium UP<1M,PPP 7,US$,Male Non Smoker,64,38.94
Premium UP<1M,PPP 7,US$,Male Non Smoker,65,40.83
Premium UP<1M,PPP 7,US$,Male Non Smoker,66,42.76
Premium UP<1M,PPP 7,US$,Male Non Smoker,67,44.73
Premium UP<1M,PPP 7,US$,Male Non Smoker,68,46.73
Premium UP<1M,PPP 7,US$,Male Non Smoker,69,48.8
Premium UP<1M,PPP 7,US$,Female Smoker,18,2.1
Premium UP<1M,PPP 7,US$,Female Smoker,19,2.1
Premium UP<1M,PPP 7,US$,Female Smoker,20,2.1
Premium UP<1M,PPP 7,US$,Female Smoker,21,2.1
Premium UP<1M,PPP 7,US$,Female Smoker,22,2.11
Premium UP<1M,PPP 7,US$,Female Smoker,23,2.12
Premium UP<1M,PPP 7,US$,Female Smoker,24,2.13
Premium UP<1M,PPP 7,US$,Female Smoker,25,2.15
Premium UP<1M,PPP 7,US$,Female Smoker,26,2.18
Premium UP<1M,PPP 7,US$,Female Smoker,27,2.24
Premium UP<1M,PPP 7,US$,Female Smoker,28,2.32
Premium UP<1M,PPP 7,US$,Female Smoker,29,2.42
Premium UP<1M,PPP 7,US$,Female Smoker,30,2.56
Premium UP<1M,PPP 7,US$,Female Smoker,31,2.71
Premium UP<1M,PPP 7,US$,Female Smoker,32,2.89
Premium UP<1M,PPP 7,US$,Female Smoker,33,3.1
Premium UP<1M,PPP 7,US$,Female Smoker,34,3.35
Premium UP<1M,PPP 7,US$,Female Smoker,35,3.62
Premium UP<1M,PPP 7,US$,Female Smoker,36,3.95
Premium UP<1M,PPP 7,US$,Female Smoker,37,4.3
Premium UP<1M,PPP 7,US$,Female Smoker,38,4.68
Premium UP<1M,PPP 7,US$,Female Smoker,39,5.09
Premium UP<1M,PPP 7,US$,Female Smoker,40,5.5
Premium UP<1M,PPP 7,US$,Female Smoker,41,5.91
Premium UP<1M,PPP 7,US$,Female Smoker,42,6.34
Premium UP<1M,PPP 7,US$,Female Smoker,43,6.78
Premium UP<1M,PPP 7,US$,Female Smoker,44,7.26
Premium UP<1M,PPP 7,US$,Female Smoker,45,7.76
Premium UP<1M,PPP 7,US$,Female Smoker,46,8.3
Premium UP<1M,PPP 7,US$,Female Smoker,47,8.89
Premium UP<1M,PPP 7,US$,Female Smoker,48,9.52
Premium UP<1M,PPP 7,US$,Female Smoker,49,10.2
Premium UP<1M,PPP 7,US$,Female Smoker,50,10.94
Premium UP<1M,PPP 7,US$,Female Smoker,51,11.72
Premium UP<1M,PPP 7,US$,Female Smoker,52,12.54
Premium UP<1M,PPP 7,US$,Female Smoker,53,13.4
Premium UP<1M,PPP 7,US$,Female Smoker,54,14.29
Premium UP<1M,PPP 7,US$,Female Smoker,55,15.25
Premium UP<1M,PPP 7,US$,Female Smoker,56,16.25
Premium UP<1M,PPP 7,US$,Female Smoker,57,17.35
Premium UP<1M,PPP 7,US$,Female Smoker,58,18.59
Premium UP<1M,PPP 7,US$,Female Smoker,59,20.03
Premium UP<1M,PPP 7,US$,Female Smoker,60,21.71
Premium UP<1M,PPP 7,US$,Female Smoker,61,23.67
Premium UP<1M,PPP 7,US$,Female Smoker,62,25.86
Premium UP<1M,PPP 7,US$,Female Smoker,63,28.25
Premium UP<1M,PPP 7,US$,Female Smoker,64,29.65
Premium UP<1M,PPP 7,US$,Female Smoker,65,31.05
Premium UP<1M,PPP 7,US$,Female Smoker,66,32.46
Premium UP<1M,PPP 7,US$,Female Smoker,67,33.85
Premium UP<1M,PPP 7,US$,Female Smoker,68,35.2
Premium UP<1M,PPP 7,US$,Female Smoker,69,36.6
Premium UP<1M,PPP 7,US$,Female Non Smoker,18,1.6
Premium UP<1M,PPP 7,US$,Female Non Smoker,19,1.6
Premium UP<1M,PPP 7,US$,Female Non Smoker,20,1.6
Premium UP<1M,PPP 7,US$,Female Non Smoker,21,1.6
Premium UP<1M,PPP 7,US$,Female Non Smoker,22,1.6
Premium UP<1M,PPP 7,US$,Female Non Smoker,23,1.61
Premium UP<1M,PPP 7,US$,Female Non Smoker,24,1.62
Premium UP<1M,PPP 7,US$,Female Non Smoker,25,1.63
Premium UP<1M,PPP 7,US$,Female Non Smoker,26,1.65
Premium UP<1M,PPP 7,US$,Female Non Smoker,27,1.68
Premium UP<1M,PPP 7,US$,Female Non Smoker,28,1.73
Premium UP<1M,PPP 7,US$,Female Non Smoker,29,1.81
Premium UP<1M,PPP 7,US$,Female Non Smoker,30,1.9
Premium UP<1M,PPP 7,US$,Female Non Smoker,31,2.03
Premium UP<1M,PPP 7,US$,Female Non Smoker,32,2.17
Premium UP<1M,PPP 7,US$,Female Non Smoker,33,2.33
Premium UP<1M,PPP 7,US$,Female Non Smoker,34,2.51
Premium UP<1M,PPP 7,US$,Female Non Smoker,35,2.72
Premium UP<1M,PPP 7,US$,Female Non Smoker,36,2.96
Premium UP<1M,PPP 7,US$,Female Non Smoker,37,3.23
Premium UP<1M,PPP 7,US$,Female Non Smoker,38,3.51
Premium UP<1M,PPP 7,US$,Female Non Smoker,39,3.82
Premium UP<1M,PPP 7,US$,Female Non Smoker,40,4.13
Premium UP<1M,PPP 7,US$,Female Non Smoker,41,4.44
Premium UP<1M,PPP 7,US$,Female Non Smoker,42,4.76
Premium UP<1M,PPP 7,US$,Female Non Smoker,43,5.1
Premium UP<1M,PPP 7,US$,Female Non Smoker,44,5.46
Premium UP<1M,PPP 7,US$,Female Non Smoker,45,5.84
Premium UP<1M,PPP 7,US$,Female Non Smoker,46,6.25
Premium UP<1M,PPP 7,US$,Female Non Smoker,47,6.69
Premium UP<1M,PPP 7,US$,Female Non Smoker,48,7.16
Premium UP<1M,PPP 7,US$,Female Non Smoker,49,7.66
Premium UP<1M,PPP 7,US$,Female Non Smoker,50,8.19
Premium UP<1M,PPP 7,US$,Female Non Smoker,51,8.78
Premium UP<1M,PPP 7,US$,Female Non Smoker,52,9.39
Premium UP<1M,PPP 7,US$,Female Non Smoker,53,10.04
Premium UP<1M,PPP 7,US$,Female Non Smoker,54,10.71
Premium UP<1M,PPP 7,US$,Female Non Smoker,55,11.43
Premium UP<1M,PPP 7,US$,Female Non Smoker,56,12.19
Premium UP<1M,PPP 7,US$,Female Non Smoker,57,13.02
Premium UP<1M,PPP 7,US$,Female Non Smoker,58,13.96
Premium UP<1M,PPP 7,US$,Female Non Smoker,59,15.05
Premium UP<1M,PPP 7,US$,Female Non Smoker,60,16.3
Premium UP<1M,PPP 7,US$,Female Non Smoker,61,17.75
Premium UP<1M,PPP 7,US$,Female Non Smoker,62,19.39
Premium UP<1M,PPP 7,US$,Female Non Smoker,63,21.18
Premium UP<1M,PPP 7,US$,Female Non Smoker,64,22.22
Premium UP<1M,PPP 7,US$,Female Non Smoker,65,23.28
Premium UP<1M,PPP 7,US$,Female Non Smoker,66,24.33
Premium UP<1M,PPP 7,US$,Female Non Smoker,67,25.38
Premium UP<1M,PPP 7,US$,Female Non Smoker,68,26.41
Premium UP<1M,PPP 7,US$,Female Non Smoker,69,27.5
Premium UP<1M,PPP 6,IDR,Male Smoker,18,2.7
Premium UP<1M,PPP 6,IDR,Male Smoker,19,2.7
Premium UP<1M,PPP 6,IDR,Male Smoker,20,2.7
Premium UP<1M,PPP 6,IDR,Male Smoker,21,2.7
Premium UP<1M,PPP 6,IDR,Male Smoker,22,2.7
Premium UP<1M,PPP 6,IDR,Male Smoker,23,2.71
Premium UP<1M,PPP 6,IDR,Male Smoker,24,2.71
Premium UP<1M,PPP 6,IDR,Male Smoker,25,2.72
Premium UP<1M,PPP 6,IDR,Male Smoker,26,2.75
Premium UP<1M,PPP 6,IDR,Male Smoker,27,2.79
Premium UP<1M,PPP 6,IDR,Male Smoker,28,2.86
Premium UP<1M,PPP 6,IDR,Male Smoker,29,2.96
Premium UP<1M,PPP 6,IDR,Male Smoker,30,3.11
Premium UP<1M,PPP 6,IDR,Male Smoker,31,3.28
Premium UP<1M,PPP 6,IDR,Male Smoker,32,3.48
Premium UP<1M,PPP 6,IDR,Male Smoker,33,3.73
Premium UP<1M,PPP 6,IDR,Male Smoker,34,4.01
Premium UP<1M,PPP 6,IDR,Male Smoker,35,4.34
Premium UP<1M,PPP 6,IDR,Male Smoker,36,4.7
Premium UP<1M,PPP 6,IDR,Male Smoker,37,5.11
Premium UP<1M,PPP 6,IDR,Male Smoker,38,5.56
Premium UP<1M,PPP 6,IDR,Male Smoker,39,6.04
Premium UP<1M,PPP 6,IDR,Male Smoker,40,6.55
Premium UP<1M,PPP 6,IDR,Male Smoker,41,7.12
Premium UP<1M,PPP 6,IDR,Male Smoker,42,7.72
Premium UP<1M,PPP 6,IDR,Male Smoker,43,8.37
Premium UP<1M,PPP 6,IDR,Male Smoker,44,9.05
Premium UP<1M,PPP 6,IDR,Male Smoker,45,9.82
Premium UP<1M,PPP 6,IDR,Male Smoker,46,10.62
Premium UP<1M,PPP 6,IDR,Male Smoker,47,11.49
Premium UP<1M,PPP 6,IDR,Male Smoker,48,12.46
Premium UP<1M,PPP 6,IDR,Male Smoker,49,13.56
Premium UP<1M,PPP 6,IDR,Male Smoker,50,14.77
Premium UP<1M,PPP 6,IDR,Male Smoker,51,16.13
Premium UP<1M,PPP 6,IDR,Male Smoker,52,17.64
Premium UP<1M,PPP 6,IDR,Male Smoker,53,19.31
Premium UP<1M,PPP 6,IDR,Male Smoker,54,21.1
Premium UP<1M,PPP 6,IDR,Male Smoker,55,23.03
Premium UP<1M,PPP 6,IDR,Male Smoker,56,25.12
Premium UP<1M,PPP 6,IDR,Male Smoker,57,27.38
Premium UP<1M,PPP 6,IDR,Male Smoker,58,29.85
Premium UP<1M,PPP 6,IDR,Male Smoker,59,32.58
Premium UP<1M,PPP 6,IDR,Male Smoker,60,35.64
Premium UP<1M,PPP 6,IDR,Male Smoker,61,39.06
Premium UP<1M,PPP 6,IDR,Male Smoker,62,42.8
Premium UP<1M,PPP 6,IDR,Male Smoker,63,46.91
Premium UP<1M,PPP 6,IDR,Male Smoker,64,51.34
Premium UP<1M,PPP 6,IDR,Male Smoker,65,54.02
Premium UP<1M,PPP 6,IDR,Male Smoker,66,56.72
Premium UP<1M,PPP 6,IDR,Male Smoker,67,59.48
Premium UP<1M,PPP 6,IDR,Male Smoker,68,62.25
Premium UP<1M,PPP 6,IDR,Male Smoker,69,65.1
Premium UP<1M,PPP 6,IDR,Male Non Smoker,18,2.0
Premium UP<1M,PPP 6,IDR,Male Non Smoker,19,2.0
Premium UP<1M,PPP 6,IDR,Male Non Smoker,20,2.0
Premium UP<1M,PPP 6,IDR,Male Non Smoker,21,2.0
Premium UP<1M,PPP 6,IDR,Male Non Smoker,22,2.0
Premium UP<1M,PPP 6,IDR,Male Non Smoker,23,2.01
Premium UP<1M,PPP 6,IDR,Male Non Smoker,24,2.01
Premium UP<1M,PPP 6,IDR,Male Non Smoker,25,2.02
Premium UP<1M,PPP 6,IDR,Male Non Smoker,26,2.04
Premium UP<1M,PPP 6,IDR,Male Non Smoker,27,2.09
Premium UP<1M,PPP 6,IDR,Male Non Smoker,28,2.15
Premium UP<1M,PPP 6,IDR,Male Non Smoker,29,2.23
Premium UP<1M,PPP 6,IDR,Male Non Smoker,30,2.35
Premium UP<1M,PPP 6,IDR,Male Non Smoker,31,2.48
Premium UP<1M,PPP 6,IDR,Male Non Smoker,32,2.63
Premium UP<1M,PPP 6,IDR,Male Non Smoker,33,2.81
Premium UP<1M,PPP 6,IDR,Male Non Smoker,34,3.02
Premium UP<1M,PPP 6,IDR,Male Non Smoker,35,3.26
Premium UP<1M,PPP 6,IDR,Male Non Smoker,36,3.54
Premium UP<1M,PPP 6,IDR,Male Non Smoker,37,3.85
Premium UP<1M,PPP 6,IDR,Male Non Smoker,38,4.17
Premium UP<1M,PPP 6,IDR,Male Non Smoker,39,4.54
Premium UP<1M,PPP 6,IDR,Male Non Smoker,40,4.92
Premium UP<1M,PPP 6,IDR,Male Non Smoker,41,5.33
Premium UP<1M,PPP 6,IDR,Male Non Smoker,42,5.78
Premium UP<1M,PPP 6,IDR,Male Non Smoker,43,6.26
Premium UP<1M,PPP 6,IDR,Male Non Smoker,44,6.8
Premium UP<1M,PPP 6,IDR,Male Non Smoker,45,7.35
Premium UP<1M,PPP 6,IDR,Male Non Smoker,46,7.97
Premium UP<1M,PPP 6,IDR,Male Non Smoker,47,8.65
Premium UP<1M,PPP 6,IDR,Male Non Smoker,48,9.37
Premium UP<1M,PPP 6,IDR,Male Non Smoker,49,10.19
Premium UP<1M,PPP 6,IDR,Male Non Smoker,50,11.1
Premium UP<1M,PPP 6,IDR,Male Non Smoker,51,12.11
Premium UP<1M,PPP 6,IDR,Male Non Smoker,52,13.24
Premium UP<1M,PPP 6,IDR,Male Non Smoker,53,14.5
Premium UP<1M,PPP 6,IDR,Male Non Smoker,54,15.83
Premium UP<1M,PPP 6,IDR,Male Non Smoker,55,17.27
Premium UP<1M,PPP 6,IDR,Male Non Smoker,56,18.84
Premium UP<1M,PPP 6,IDR,Male Non Smoker,57,20.52
Premium UP<1M,PPP 6,IDR,Male Non Smoker,58,22.37
Premium UP<1M,PPP 6,IDR,Male Non Smoker,59,24.43
Premium UP<1M,PPP 6,IDR,Male Non Smoker,60,26.72
Premium UP<1M,PPP 6,IDR,Male Non Smoker,61,29.27
Premium UP<1M,PPP 6,IDR,Male Non Smoker,62,32.08
Premium UP<1M,PPP 6,IDR,Male Non Smoker,63,35.16
Premium UP<1M,PPP 6,IDR,Male Non Smoker,64,38.49
Premium UP<1M,PPP 6,IDR,Male Non Smoker,65,40.51
Premium UP<1M,PPP 6,IDR,Male Non Smoker,66,42.55
Premium UP<1M,PPP 6,IDR,Male Non Smoker,67,44.61
Premium UP<1M,PPP 6,IDR,Male Non Smoker,68,46.69
Premium UP<1M,PPP 6,IDR,Male Non Smoker,69,48.8
Premium UP<1M,PPP 6,IDR,Female Smoker,18,2.1
Premium UP<1M,PPP 6,IDR,Female Smoker,19,2.1
Premium UP<1M,PPP 6,IDR,Female Smoker,20,2.1
Premium UP<1M,PPP 6,IDR,Female Smoker,21,2.1
Premium UP<1M,PPP 6,IDR,Female Smoker,22,2.1
Premium UP<1M,PPP 6,IDR,Female Smoker,23,2.11
Premium UP<1M,PPP 6,IDR,Female Smoker,24,2.11
Premium UP<1M,PPP 6,IDR,Female Smoker,25,2.12
Premium UP<1M,PPP 6,IDR,Female Smoker,26,2.14
Premium UP<1M,PPP 6,IDR,Female Smoker,27,2.19
Premium UP<1M,PPP 6,IDR,Female Smoker,28,2.25
Premium UP<1M,PPP 6,IDR,Female Smoker,29,2.33
Premium UP<1M,PPP 6,IDR,Female Smoker,30,2.46
Premium UP<1M,PPP 6,IDR,Female Smoker,31,2.59
Premium UP<1M,PPP 6,IDR,Female Smoker,32,2.75
Premium UP<1M,PPP 6,IDR,Female Smoker,33,2.94
Premium UP<1M,PPP 6,IDR,Female Smoker,34,3.17
Premium UP<1M,PPP 6,IDR,Female Smoker,35,3.43
Premium UP<1M,PPP 6,IDR,Female Smoker,36,3.74
Premium UP<1M,PPP 6,IDR,Female Smoker,37,4.08
Premium UP<1M,PPP 6,IDR,Female Smoker,38,4.46
Premium UP<1M,PPP 6,IDR,Female Smoker,39,4.86
Premium UP<1M,PPP 6,IDR,Female Smoker,40,5.26
Premium UP<1M,PPP 6,IDR,Female Smoker,41,5.67
Premium UP<1M,PPP 6,IDR,Female Smoker,42,6.08
Premium UP<1M,PPP 6,IDR,Female Smoker,43,6.51
Premium UP<1M,PPP 6,IDR,Female Smoker,44,6.96
Premium UP<1M,PPP 6,IDR,Female Smoker,45,7.43
Premium UP<1M,PPP 6,IDR,Female Smoker,46,7.94
Premium UP<1M,PPP 6,IDR,Female Smoker,47,8.51
Premium UP<1M,PPP 6,IDR,Female Smoker,48,9.11
Premium UP<1M,PPP 6,IDR,Female Smoker,49,9.77
Premium UP<1M,PPP 6,IDR,Female Smoker,50,10.49
Premium UP<1M,PPP 6,IDR,Female Smoker,51,11.26
Premium UP<1M,PPP 6,IDR,Female Smoker,52,12.06
Premium UP<1M,PPP 6,IDR,Female Smoker,53,12.91
Premium UP<1M,PPP 6,IDR,Female Smoker,54,13.76
Premium UP<1M,PPP 6,IDR,Female Smoker,55,14.65
Premium UP<1M,PPP 6,IDR,Female Smoker,56,15.55
Premium UP<1M,PPP 6,IDR,Female Smoker,57,16.54
Premium UP<1M,PPP 6,IDR,Female Smoker,58,17.63
Premium UP<1M,PPP 6,IDR,Female Smoker,59,18.94
Premium UP<1M,PPP 6,IDR,Female Smoker,60,20.5
Premium UP<1M,PPP 6,IDR,Female Smoker,61,22.36
Premium UP<1M,PPP 6,IDR,Female Smoker,62,24.48
Premium UP<1M,PPP 6,IDR,Female Smoker,63,26.83
Premium UP<1M,PPP 6,IDR,Female Smoker,64,29.32
Premium UP<1M,PPP 6,IDR,Female Smoker,65,30.82
Premium UP<1M,PPP 6,IDR,Female Smoker,66,32.31
Premium UP<1M,PPP 6,IDR,Female Smoker,67,33.77
Premium UP<1M,PPP 6,IDR,Female Smoker,68,35.17
Premium UP<1M,PPP 6,IDR,Female Smoker,69,36.6
Premium UP<1M,PPP 6,IDR,Female Non Smoker,18,1.6
Premium UP<1M,PPP 6,IDR,Female Non Smoker,19,1.6
Premium UP<1M,PPP 6,IDR,Female Non Smoker,20,1.6
Premium UP<1M,PPP 6,IDR,Female Non Smoker,21,1.6
Premium UP<1M,PPP 6,IDR,Female Non Smoker,22,1.6
Premium UP<1M,PPP 6,IDR,Female Non Smoker,23,1.6
Premium UP<1M,PPP 6,IDR,Female Non Smoker,24,1.61
Premium UP<1M,PPP 6,IDR,Female Non Smoker,25,1.61
Premium UP<1M,PPP 6,IDR,Female Non Smoker,26,1.62
Premium UP<1M,PPP 6,IDR,Female Non Smoker,27,1.64
Premium UP<1M,PPP 6,IDR,Female Non Smoker,28,1.68
Premium UP<1M,PPP 6,IDR,Female Non Smoker,29,1.74
Premium UP<1M,PPP 6,IDR,Female Non Smoker,30,1.83
