gender,parent_age,child_age,key,array_index,premi
PRIA,20,3,ki,1,5.74
PRIA,20,3,ki,2,8.61
PRIA,20,3,ki,3,10.80
PRIA,20,3,ki,4,12.93
PRIA,20,3,ki,5,15.51
PRIA,20,3,ki,6,22.95
PRIA,20,3,ki,7,45.90
PRIA,20,3,ki,8,229.50
PRIA,20,3,ku,2,939
PRIA,20,3,ku,3,1268
PRIA,20,3,ku,4,1690
PRIA,20,3,ku,5,2253
PRIA,20,3,ku,6,3004
PRIA,20,3,ku,7,3755
PRIA,20,3,ku,8,7510
PRIA,20,4,ji,3,5.80
PRIA,20,4,ji,4,7.25
PRIA,20,4,ji,5,8.70
PRIA,20,4,ji,6,13.05
PRIA,20,4,ji,7,23.20
PRIA,20,4,ji,8,116.00
PRIA,20,4,ju,3,636
PRIA,20,4,ju,4,848
PRIA,20,4,ju,5,1146
PRIA,20,4,ju,6,1528
PRIA,20,4,ju,7,1910
PRIA,20,4,ju,8,3390
PRIA,20,4,ki,1,5.78
PRIA,20,4,ki,2,8.67
PRIA,20,4,ki,3,10.80
PRIA,20,4,ki,4,13.00
PRIA,20,4,ki,5,15.60
PRIA,20,4,ki,6,23.10
PRIA,20,4,ki,7,46.20
PRIA,20,4,ki,8,231.00
PRIA,20,4,ku,2,948
PRIA,20,4,ku,3,1280
PRIA,20,4,ku,4,1706
PRIA,20,4,ku,5,2274
PRIA,20,4,ku,6,3032
PRIA,20,4,ku,7,3790
PRIA,20,4,ku,8,7580
PRIA,20,5,ji,3,5.84
PRIA,20,5,ji,4,7.30
PRIA,20,5,ji,5,8.76
PRIA,20,5,ji,6,13.15
PRIA,20,5,ji,7,23.40
PRIA,20,5,ji,8,117.00
PRIA,20,5,ju,3,641
PRIA,20,5,ju,4,854
PRIA,20,5,ju,5,1152
PRIA,20,5,ju,6,1536
PRIA,20,5,ju,7,1920
PRIA,20,5,ju,8,3420
PRIA,20,5,ki,1,5.82
PRIA,20,5,ki,2,8.73
PRIA,20,5,ki,3,10.80
PRIA,20,5,ki,4,13.10
PRIA,20,5,ki,5,15.72
PRIA,20,5,ki,6,23.30
PRIA,20,5,ki,7,46.60
PRIA,20,5,ki,8,233.00
PRIA,20,5,ku,2,957
PRIA,20,5,ku,3,1292
PRIA,20,5,ku,4,1722
PRIA,20,5,ku,5,2298
PRIA,20,5,ku,6,3064
PRIA,20,5,ku,7,3830
PRIA,20,5,ku,8,7660
PRIA,20,6,ji,3,5.98
PRIA,20,6,ji,4,7.48
PRIA,20,6,ji,5,8.97
PRIA,20,6,ji,6,13.45
PRIA,20,6,ji,7,23.90
PRIA,20,6,ji,8,119.50
PRIA,20,6,ju,3,656
PRIA,20,6,ju,4,874
PRIA,20,6,ju,5,1179
PRIA,20,6,ju,6,1572
PRIA,20,6,ju,7,1920
PRIA,20,6,ju,8,3500
PRIA,20,6,ki,1,5.87
PRIA,20,6,ki,2,8.81
PRIA,20,6,ki,3,10.80
PRIA,20,6,ki,4,13.20
PRIA,20,6,ki,5,15.84
PRIA,20,6,ki,6,23.50
PRIA,20,6,ki,7,47.00
PRIA,20,6,ki,8,235.00
PRIA,20,6,ku,2,967
PRIA,20,6,ku,3,1305
PRIA,20,6,ku,4,1740
PRIA,20,6,ku,5,2322
PRIA,20,6,ku,6,3096
PRIA,20,6,ku,7,3870
PRIA,20,6,ku,8,7740
PRIA,20,7,ji,3,6.02
PRIA,20,7,ji,4,7.53
PRIA,20,7,ji,5,9.03
PRIA,20,7,ji,6,13.55
PRIA,20,7,ji,7,24.10
PRIA,20,7,ji,8,120.50
PRIA,20,7,ju,3,666
PRIA,20,7,ju,4,888
PRIA,20,7,ju,5,1200
PRIA,20,7,ju,6,1600
PRIA,20,7,ju,7,1920
PRIA,20,7,ju,8,3550
PRIA,20,7,ki,1,5.91
PRIA,20,7,ki,2,8.87
PRIA,20,7,ki,3,10.80
PRIA,20,7,ki,4,13.30
PRIA,20,7,ki,5,15.96
PRIA,20,7,ki,6,23.65
PRIA,20,7,ki,7,47.30
PRIA,20,7,ki,8,236.50
PRIA,20,7,ku,2,976
PRIA,20,7,ku,3,1317
PRIA,20,7,ku,4,1756
PRIA,20,7,ku,5,2343
PRIA,20,7,ku,6,3124
PRIA,20,7,ku,7,3905
PRIA,20,7,ku,8,7810
PRIA,20,8,ji,3,6.16
PRIA,20,8,ji,4,7.70
PRIA,20,8,ji,5,9.24
PRIA,20,8,ji,6,13.85
PRIA,20,8,ji,7,24.60
PRIA,20,8,ji,8,123.00
PRIA,20,8,ju,3,710
PRIA,20,8,ju,4,946
PRIA,20,8,ju,5,1278
PRIA,20,8,ju,6,1704
PRIA,20,8,ju,7,1920
PRIA,20,8,ju,8,3780
PRIA,20,8,ki,1,5.95
PRIA,20,8,ki,2,8.93
PRIA,20,8,ki,3,10.80
PRIA,20,8,ki,4,13.40
PRIA,20,8,ki,5,16.08
PRIA,20,8,ki,6,23.80
PRIA,20,8,ki,7,47.60
PRIA,20,8,ki,8,238.00
PRIA,20,8,ku,2,986
PRIA,20,8,ku,3,1331
PRIA,20,8,ku,4,1774
PRIA,20,8,ku,5,2367
PRIA,20,8,ku,6,3156
PRIA,20,8,ku,7,3945
PRIA,20,8,ku,8,7890
PRIA,20,9,ji,3,6.24
PRIA,20,9,ji,4,7.80
PRIA,20,9,ji,5,9.36
PRIA,20,9,ji,6,14.05
PRIA,20,9,ji,7,25.00
PRIA,20,9,ji,8,125.00
PRIA,20,9,ju,3,722
PRIA,20,9,ju,4,962
PRIA,20,9,ju,5,1299
PRIA,20,9,ju,6,1732
PRIA,20,9,ju,7,1925
PRIA,20,9,ju,8,3850
PRIA,20,9,ki,1,5.99
PRIA,20,9,ki,2,8.99
PRIA,20,9,ki,3,10.80
PRIA,20,9,ki,4,13.48
PRIA,20,9,ki,5,16.17
PRIA,20,9,ki,6,23.95
PRIA,20,9,ki,7,47.90
PRIA,20,9,ki,8,239.50
PRIA,20,9,ku,2,995
PRIA,20,9,ku,3,1344
PRIA,20,9,ku,4,1792
PRIA,20,9,ku,5,2388
PRIA,20,9,ku,6,3184
PRIA,20,9,ku,7,3980
PRIA,20,9,ku,8,7960
PRIA,21,0,ji,3,5.76
PRIA,21,0,ji,4,7.20
PRIA,21,0,ji,5,8.64
PRIA,21,0,ji,6,12.95
PRIA,21,0,ji,7,23.00
PRIA,21,0,ji,8,115.00
PRIA,21,0,ju,3,638
PRIA,21,0,ju,4,850
PRIA,21,0,ju,5,1149
PRIA,21,0,ju,6,1532
PRIA,21,0,ju,7,1915
PRIA,21,0,ju,8,3400
PRIA,21,0,ki,1,6.16
PRIA,21,0,ki,2,9.24
PRIA,21,0,ki,3,11.08
PRIA,21,0,ki,4,13.85
PRIA,21,0,ki,5,16.62
PRIA,21,0,ki,6,24.65
PRIA,21,0,ki,7,49.30
PRIA,21,0,ki,8,246.50
PRIA,21,0,ku,2,976
PRIA,21,0,ku,3,1317
PRIA,21,0,ku,4,1756
PRIA,21,0,ku,5,2343
PRIA,21,0,ku,6,3124
PRIA,21,0,ku,7,3905
PRIA,21,0,ku,8,7810
PRIA,21,1,ji,3,5.88
PRIA,21,1,ji,4,7.35
PRIA,21,1,ji,5,8.82
PRIA,21,1,ji,6,13.25
PRIA,21,1,ji,7,23.50
PRIA,21,1,ji,8,117.50
PRIA,21,1,ju,3,648
PRIA,21,1,ju,4,864
PRIA,21,1,ju,5,1167
PRIA,21,1,ju,6,1556
PRIA,21,1,ju,7,1920
PRIA,21,1,ju,8,3460
PRIA,21,1,ki,1,6.16
PRIA,21,1,ki,2,9.24
PRIA,21,1,ki,3,11.08
PRIA,21,1,ki,4,13.85
PRIA,21,1,ki,5,16.62
PRIA,21,1,ki,6,24.65
PRIA,21,1,ki,7,49.30
PRIA,21,1,ki,8,246.50
PRIA,21,1,ku,2,985
PRIA,21,1,ku,3,1331
PRIA,21,1,ku,4,1774
PRIA,21,1,ku,5,2364
PRIA,21,1,ku,6,3152
PRIA,21,1,ku,7,3940
PRIA,21,1,ku,8,7880
PRIA,21,10,ji,2,5.22
PRIA,21,10,ji,3,6.96
PRIA,21,10,ji,4,8.70
PRIA,21,10,ji,5,10.44
PRIA,21,10,ji,6,15.65
PRIA,21,10,ji,7,27.80
PRIA,21,10,ji,8,139.00
PRIA,21,10,ju,3,741
PRIA,21,10,ju,4,988
PRIA,21,10,ju,5,1335
PRIA,21,10,ju,6,1780
PRIA,21,10,ju,7,1975
PRIA,21,10,ju,8,3950
PRIA,21,10,ki,1,6.53
PRIA,21,10,ki,2,9.80
PRIA,21,10,ki,3,11.76
PRIA,21,10,ki,4,14.70
PRIA,21,10,ki,5,17.64
PRIA,21,10,ki,6,26.10
PRIA,21,10,ki,7,52.20
PRIA,21,10,ki,8,261.00
PRIA,21,10,ku,1,534
PRIA,21,10,ku,2,1067
PRIA,21,10,ku,3,1440
PRIA,21,10,ku,4,1920
PRIA,21,10,ku,5,2562
PRIA,21,10,ku,6,3416
PRIA,21,10,ku,7,4270
PRIA,21,10,ku,8,8540
PRIA,21,11,ji,2,5.61
PRIA,21,11,ji,3,7.48
PRIA,21,11,ji,4,9.35
PRIA,21,11,ji,5,10.80
PRIA,21,11,ji,6,16.85
PRIA,21,11,ji,7,29.90
PRIA,21,11,ji,8,149.50
PRIA,21,11,ju,2,501
PRIA,21,11,ju,3,752
PRIA,21,11,ju,4,1002
PRIA,21,11,ju,5,1353
PRIA,21,11,ju,6,1804
PRIA,21,11,ju,7,2005
PRIA,21,11,ju,8,4010
PRIA,21,11,ki,1,6.57
PRIA,21,11,ki,2,9.86
PRIA,21,11,ki,3,11.82
PRIA,21,11,ki,4,14.78
PRIA,21,11,ki,5,17.73
PRIA,21,11,ki,6,26.30
PRIA,21,11,ki,7,52.60
PRIA,21,11,ki,8,263.00
PRIA,21,11,ku,1,538
PRIA,21,11,ku,2,1076
PRIA,21,11,ku,3,1452
PRIA,21,11,ku,4,1920
PRIA,21,11,ku,5,2583
PRIA,21,11,ku,6,3444
PRIA,21,11,ku,7,4305
PRIA,21,11,ku,8,8610
PRIA,21,2,ji,3,5.90
PRIA,21,2,ji,4,7.38
PRIA,21,2,ji,5,8.85
PRIA,21,2,ji,6,13.30
PRIA,21,2,ji,7,23.60
PRIA,21,2,ji,8,118.00
PRIA,21,2,ju,3,659
PRIA,21,2,ju,4,878
PRIA,21,2,ju,5,1185
PRIA,21,2,ju,6,1580
PRIA,21,2,ju,7,1920
PRIA,21,2,ju,8,3510
PRIA,21,2,ki,1,6.18
PRIA,21,2,ki,2,9.27
PRIA,21,2,ki,3,11.12
PRIA,21,2,ki,4,13.90
PRIA,21,2,ki,5,16.68
PRIA,21,2,ki,6,24.70
PRIA,21,2,ki,7,49.40
PRIA,21,2,ki,8,247.00
PRIA,21,2,ku,2,994
PRIA,21,2,ku,3,1343
PRIA,21,2,ku,4,1790
PRIA,21,2,ku,5,2385
PRIA,21,2,ku,6,3180
PRIA,21,2,ku,7,3975
PRIA,21,2,ku,8,7950
PRIA,21,3,ji,3,5.96
PRIA,21,3,ji,4,7.45
PRIA,21,3,ji,5,8.94
PRIA,21,3,ji,6,13.40
PRIA,21,3,ji,7,23.80
PRIA,21,3,ji,8,119.00
PRIA,21,3,ju,3,669
PRIA,21,3,ju,4,892
PRIA,21,3,ju,5,1203
PRIA,21,3,ju,6,1604
PRIA,21,3,ju,7,1920
PRIA,21,3,ju,8,3570
PRIA,21,3,ki,1,6.20
PRIA,21,3,ki,2,9.30
PRIA,21,3,ki,3,11.16
PRIA,21,3,ki,4,13.95
PRIA,21,3,ki,5,16.74
PRIA,21,3,ki,6,24.80
PRIA,21,3,ki,7,49.60
PRIA,21,3,ki,8,248.00
PRIA,21,3,ku,1,502
PRIA,21,3,ku,2,1003
PRIA,21,3,ku,3,1355
PRIA,21,3,ku,4,1806
PRIA,21,3,ku,5,2406
PRIA,21,3,ku,6,3208
PRIA,21,3,ku,7,4010
PRIA,21,3,ku,8,8020
PRIA,21,4,ji,3,6.12
PRIA,21,4,ji,4,7.65
PRIA,21,4,ji,5,9.18
PRIA,21,4,ji,6,13.75
PRIA,21,4,ji,7,24.50
PRIA,21,4,ji,8,122.50
PRIA,21,4,ju,3,680
PRIA,21,4,ju,4,906
PRIA,21,4,ju,5,1224
PRIA,21,4,ju,6,1632
PRIA,21,4,ju,7,1920
PRIA,21,4,ju,8,3620
PRIA,21,4,ki,1,6.25
PRIA,21,4,ki,2,9.38
PRIA,21,4,ki,3,11.26
PRIA,21,4,ki,4,14.08
PRIA,21,4,ki,5,16.89
PRIA,21,4,ki,6,25.00
PRIA,21,4,ki,7,50.00
PRIA,21,4,ki,8,250.00
PRIA,21,4,ku,1,506
PRIA,21,4,ku,2,1012
PRIA,21,4,ku,3,1367
PRIA,21,4,ku,4,1822
PRIA,21,4,ku,5,2430
PRIA,21,4,ku,6,3240
PRIA,21,4,ku,7,4050
PRIA,21,4,ku,8,8100
PRIA,21,5,ji,3,6.16
PRIA,21,5,ji,4,7.70
PRIA,21,5,ji,5,9.24
PRIA,21,5,ji,6,13.85
PRIA,21,5,ji,7,24.60
PRIA,21,5,ji,8,123.00
PRIA,21,5,ju,3,680
PRIA,21,5,ju,4,906
PRIA,21,5,ju,5,1224
PRIA,21,5,ju,6,1632
PRIA,21,5,ju,7,1920
PRIA,21,5,ju,8,3620
PRIA,21,5,ki,1,6.30
PRIA,21,5,ki,2,9.45
PRIA,21,5,ki,3,11.34
PRIA,21,5,ki,4,14.18
PRIA,21,5,ki,5,17.01
PRIA,21,5,ki,6,25.20
PRIA,21,5,ki,7,50.40
PRIA,21,5,ki,8,252.00
PRIA,21,5,ku,1,511
PRIA,21,5,ku,2,1021
PRIA,21,5,ku,3,1379
PRIA,21,5,ku,4,1838
PRIA,21,5,ku,5,2451
PRIA,21,5,ku,6,3268
PRIA,21,5,ku,7,4085
PRIA,21,5,ku,8,8170
PRIA,21,6,ji,3,6.30
PRIA,21,6,ji,4,7.88
PRIA,21,6,ji,5,9.45
PRIA,21,6,ji,6,14.20
PRIA,21,6,ji,7,25.20
PRIA,21,6,ji,8,126.00
PRIA,21,6,ju,3,699
PRIA,21,6,ju,4,932
PRIA,21,6,ju,5,1257
PRIA,21,6,ju,6,1676
PRIA,21,6,ju,7,1920
PRIA,21,6,ju,8,3730
PRIA,21,6,ki,1,6.34
PRIA,21,6,ki,2,9.51
PRIA,21,6,ki,3,11.42
PRIA,21,6,ki,4,14.28
PRIA,21,6,ki,5,17.13
PRIA,21,6,ki,6,25.35
PRIA,21,6,ki,7,50.70
PRIA,21,6,ki,8,253.50
PRIA,21,6,ku,1,515
PRIA,21,6,ku,2,1030
PRIA,21,6,ku,3,1391
PRIA,21,6,ku,4,1854
PRIA,21,6,ku,5,2472
PRIA,21,6,ku,6,3296
PRIA,21,6,ku,7,4120
PRIA,21,6,ku,8,8240
PRIA,21,7,ji,2,5.03
PRIA,21,7,ji,3,6.70
PRIA,21,7,ji,4,8.38
PRIA,21,7,ji,5,10.05
PRIA,21,7,ji,6,15.10
PRIA,21,7,ji,7,26.80
PRIA,21,7,ji,8,134.00
PRIA,21,7,ju,3,710
PRIA,21,7,ju,4,946
PRIA,21,7,ju,5,1278
PRIA,21,7,ju,6,1704
PRIA,21,7,ju,7,1920
PRIA,21,7,ju,8,3780
PRIA,21,7,ki,1,6.39
PRIA,21,7,ki,2,9.59
PRIA,21,7,ki,3,11.50
PRIA,21,7,ki,4,14.38
PRIA,21,7,ki,5,17.25
PRIA,21,7,ki,6,25.55
PRIA,21,7,ki,7,51.10
PRIA,21,7,ki,8,255.50
PRIA,21,7,ku,1,520
PRIA,21,7,ku,2,1039
PRIA,21,7,ku,3,1403
PRIA,21,7,ku,4,1870
PRIA,21,7,ku,5,2493
PRIA,21,7,ku,6,3324
PRIA,21,7,ku,7,4155
PRIA,21,7,ku,8,8310
PRIA,21,8,ji,2,5.13
PRIA,21,8,ji,3,6.84
PRIA,21,8,ji,4,8.55
PRIA,21,8,ji,5,10.26
PRIA,21,8,ji,6,15.40
PRIA,21,8,ji,7,27.40
PRIA,21,8,ji,8,137.00
PRIA,21,8,ju,3,720
PRIA,21,8,ju,4,960
PRIA,21,8,ju,5,1296
PRIA,21,8,ju,6,1728
PRIA,21,8,ju,7,1920
PRIA,21,8,ju,8,3840
PRIA,21,8,ki,1,6.43
PRIA,21,8,ki,2,9.65
PRIA,21,8,ki,3,11.58
PRIA,21,8,ki,4,14.48
PRIA,21,8,ki,5,17.37
PRIA,21,8,ki,6,25.70
PRIA,21,8,ki,7,51.40
PRIA,21,8,ki,8,257.00
PRIA,21,8,ku,1,525
PRIA,21,8,ku,2,1049
PRIA,21,8,ku,3,1416
PRIA,21,8,ku,4,1888
PRIA,21,8,ku,5,2517
PRIA,21,8,ku,6,3356
PRIA,21,8,ku,7,4195
PRIA,21,8,ku,8,8390
PRIA,21,9,ji,2,5.18
PRIA,21,9,ji,3,6.90
PRIA,21,9,ji,4,8.63
PRIA,21,9,ji,5,10.35
PRIA,21,9,ji,6,15.55
PRIA,21,9,ji,7,27.60
PRIA,21,9,ji,8,138.00
PRIA,21,9,ju,3,731
PRIA,21,9,ju,4,974
PRIA,21,9,ju,5,1314
PRIA,21,9,ju,6,1752
PRIA,21,9,ju,7,1950
PRIA,21,9,ju,8,3900
PRIA,21,9,ki,1,6.48
PRIA,21,9,ki,2,9.72
PRIA,21,9,ki,3,11.66
PRIA,21,9,ki,4,14.58
PRIA,21,9,ki,5,17.49
PRIA,21,9,ki,6,25.90
PRIA,21,9,ki,7,51.80
PRIA,21,9,ki,8,259.00
PRIA,21,9,ku,1,529
PRIA,21,9,ku,2,1058
PRIA,21,9,ku,3,1428
PRIA,21,9,ku,4,1904
PRIA,21,9,ku,5,2538
PRIA,21,9,ku,6,3384
PRIA,21,9,ku,7,4230
PRIA,21,9,ku,8,8460
PRIA,22,0,ji,3,6.12
PRIA,22,0,ji,4,7.65
PRIA,22,0,ji,5,9.18
PRIA,22,0,ji,6,13.75
PRIA,22,0,ji,7,24.50
PRIA,22,0,ji,8,122.50
PRIA,22,0,ju,3,698
PRIA,22,0,ju,4,930
PRIA,22,0,ju,5,1257
PRIA,22,0,ju,6,1676
PRIA,22,0,ju,7,1920
PRIA,22,0,ju,8,3720
PRIA,22,0,ki,1,6.64
PRIA,22,0,ki,2,9.96
PRIA,22,0,ki,3,11.96
PRIA,22,0,ki,4,14.95
PRIA,22,0,ki,5,17.94
PRIA,22,0,ki,6,26.55
PRIA,22,0,ki,7,53.10
PRIA,22,0,ki,8,265.50
PRIA,22,0,ku,1,543
PRIA,22,0,ku,2,1080
PRIA,22,0,ku,3,1466
PRIA,22,0,ku,4,1920
PRIA,22,0,ku,5,2607
PRIA,22,0,ku,6,3476
PRIA,22,0,ku,7,4345
PRIA,22,0,ku,8,8690
PRIA,22,1,ji,3,6.16
PRIA,22,1,ji,4,7.70
PRIA,22,1,ji,5,9.24
PRIA,22,1,ji,6,13.85
PRIA,22,1,ji,7,24.60
PRIA,22,1,ji,8,123.00
PRIA,22,1,ju,3,705
PRIA,22,1,ju,4,940
PRIA,22,1,ju,5,1269
PRIA,22,1,ju,6,1692
PRIA,22,1,ju,7,1920
PRIA,22,1,ju,8,3760
PRIA,22,1,ki,1,6.66
PRIA,22,1,ki,2,9.99
PRIA,22,1,ki,3,11.98
PRIA,22,1,ki,4,14.98
PRIA,22,1,ki,5,17.97
PRIA,22,1,ki,6,26.65
PRIA,22,1,ki,7,53.30
PRIA,22,1,ki,8,266.50
PRIA,22,1,ku,1,548
PRIA,22,1,ku,2,1080
PRIA,22,1,ku,3,1479
PRIA,22,1,ku,4,1920
PRIA,22,1,ku,5,2631
PRIA,22,1,ku,6,3508
PRIA,22,1,ku,7,4385
PRIA,22,1,ku,8,8770
PRIA,22,10,ji,2,5.30
PRIA,22,10,ji,3,7.06
PRIA,22,10,ji,4,8.83
PRIA,22,10,ji,5,10.59
PRIA,22,10,ji,6,15.90
PRIA,22,10,ji,7,28.20
PRIA,22,10,ji,8,141.00
PRIA,22,10,ju,2,517
PRIA,22,10,ju,3,776
PRIA,22,10,ju,4,1034
PRIA,22,10,ju,5,1395
PRIA,22,10,ju,6,1860
PRIA,22,10,ju,7,2070
PRIA,22,10,ju,8,4140
PRIA,22,10,ki,1,7.11
PRIA,22,10,ki,2,10.67
PRIA,22,10,ki,3,12.80
PRIA,22,10,ki,4,16.00
PRIA,22,10,ki,5,19.20
PRIA,22,10,ki,6,28.45
PRIA,22,10,ki,7,56.90
PRIA,22,10,ki,8,284.50
PRIA,22,10,ku,1,590
PRIA,22,10,ku,2,1080
PRIA,22,10,ku,3,1592
PRIA,22,10,ku,4,1920
PRIA,22,10,ku,5,2829
PRIA,22,10,ku,6,3772
PRIA,22,10,ku,7,4715
PRIA,22,10,ku,8,9430
PRIA,22,11,ji,2,5.67
PRIA,22,11,ji,3,7.56
PRIA,22,11,ji,4,9.45
PRIA,22,11,ji,5,10.80
PRIA,22,11,ji,6,17.00
PRIA,22,11,ji,7,30.20
PRIA,22,11,ji,8,151.00
PRIA,22,11,ju,2,522
PRIA,22,11,ju,3,783
PRIA,22,11,ju,4,1044
PRIA,22,11,ju,5,1410
PRIA,22,11,ju,6,1880
PRIA,22,11,ju,7,2090
PRIA,22,11,ju,8,4180
PRIA,22,11,ki,1,7.16
PRIA,22,11,ki,2,10.74
PRIA,22,11,ki,3,12.88
PRIA,22,11,ki,4,16.10
PRIA,22,11,ki,5,19.20
PRIA,22,11,ki,6,28.65
PRIA,22,11,ki,7,57.30
PRIA,22,11,ki,8,286.50
PRIA,22,11,ku,1,595
PRIA,22,11,ku,2,1080
PRIA,22,11,ku,3,1605
PRIA,22,11,ku,4,1920
PRIA,22,11,ku,5,2853
PRIA,22,11,ku,6,3804
PRIA,22,11,ku,7,4755
PRIA,22,11,ku,8,9510
PRIA,22,2,ji,3,6.28
PRIA,22,2,ji,4,7.85
PRIA,22,2,ji,5,9.42
PRIA,22,2,ji,6,14.15
PRIA,22,2,ji,7,25.10
PRIA,22,2,ji,8,125.50
PRIA,22,2,ju,3,713
PRIA,22,2,ju,4,950
PRIA,22,2,ju,5,1284
PRIA,22,2,ju,6,1712
PRIA,22,2,ju,7,1920
PRIA,22,2,ju,8,3800
PRIA,22,2,ki,1,6.74
PRIA,22,2,ki,2,10.11
PRIA,22,2,ki,3,12.14
PRIA,22,2,ki,4,15.18
PRIA,22,2,ki,5,18.21
PRIA,22,2,ki,6,26.95
PRIA,22,2,ki,7,53.90
PRIA,22,2,ki,8,269.50
PRIA,22,2,ku,1,553
PRIA,22,2,ku,2,1080
PRIA,22,2,ku,3,1493
PRIA,22,2,ku,4,1920
PRIA,22,2,ku,5,2652
PRIA,22,2,ku,6,3536
PRIA,22,2,ku,7,4420
PRIA,22,2,ku,8,8840
PRIA,22,3,ji,3,6.34
PRIA,22,3,ji,4,7.93
PRIA,22,3,ji,5,9.51
PRIA,22,3,ji,6,14.25
PRIA,22,3,ji,7,25.40
PRIA,22,3,ji,8,127.00
PRIA,22,3,ju,3,720
PRIA,22,3,ju,4,960
PRIA,22,3,ju,5,1296
PRIA,22,3,ju,6,1728
PRIA,22,3,ju,7,1920
PRIA,22,3,ju,8,3840
PRIA,22,3,ki,1,6.76
PRIA,22,3,ki,2,10.14
PRIA,22,3,ki,3,12.16
PRIA,22,3,ki,4,15.20
PRIA,22,3,ki,5,18.24
PRIA,22,3,ki,6,27.05
PRIA,22,3,ki,7,54.10
PRIA,22,3,ki,8,270.50
PRIA,22,3,ku,1,557
PRIA,22,3,ku,2,1080
PRIA,22,3,ku,3,1505
PRIA,22,3,ku,4,1920
PRIA,22,3,ku,5,2673
PRIA,22,3,ku,6,3564
PRIA,22,3,ku,7,4455
PRIA,22,3,ku,8,8910
PRIA,22,4,ji,3,6.36
PRIA,22,4,ji,4,7.95
PRIA,22,4,ji,5,9.54
PRIA,22,4,ji,6,14.30
PRIA,22,4,ji,7,25.40
PRIA,22,4,ji,8,127.00
PRIA,22,4,ju,3,722
PRIA,22,4,ju,4,962
PRIA,22,4,ju,5,1299
PRIA,22,4,ju,6,1732
PRIA,22,4,ju,7,1925
PRIA,22,4,ju,8,3850
PRIA,22,4,ki,1,6.81
PRIA,22,4,ki,2,10.22
PRIA,22,4,ki,3,12.26
PRIA,22,4,ki,4,15.33
PRIA,22,4,ki,5,18.39
PRIA,22,4,ki,6,27.25
PRIA,22,4,ki,7,54.50
PRIA,22,4,ki,8,272.50
PRIA,22,4,ku,1,562
PRIA,22,4,ku,2,1080
PRIA,22,4,ku,3,1518
PRIA,22,4,ku,4,1920
PRIA,22,4,ku,5,2697
PRIA,22,4,ku,6,3596
PRIA,22,4,ku,7,4495
PRIA,22,4,ku,8,8990
PRIA,22,5,ji,3,6.40
PRIA,22,5,ji,4,8.00
PRIA,22,5,ji,5,9.60
PRIA,22,5,ji,6,14.40
PRIA,22,5,ji,7,25.60
PRIA,22,5,ji,8,128.00
PRIA,22,5,ju,3,722
PRIA,22,5,ju,4,962
PRIA,22,5,ju,5,1299
PRIA,22,5,ju,6,1732
PRIA,22,5,ju,7,1925
PRIA,22,5,ju,8,3850
PRIA,22,5,ki,1,6.86
PRIA,22,5,ki,2,10.29
PRIA,22,5,ki,3,12.34
PRIA,22,5,ki,4,15.43
PRIA,22,5,ki,5,18.51
PRIA,22,5,ki,6,27.45
PRIA,22,5,ki,7,54.90
PRIA,22,5,ki,8,274.50
PRIA,22,5,ku,1,567
PRIA,22,5,ku,2,1080
PRIA,22,5,ku,3,1530
PRIA,22,5,ku,4,1920
PRIA,22,5,ku,5,2718
PRIA,22,5,ku,6,3624
PRIA,22,5,ku,7,4530
PRIA,22,5,ku,8,9060
PRIA,22,6,ji,3,6.50
PRIA,22,6,ji,4,8.13
PRIA,22,6,ji,5,9.75
PRIA,22,6,ji,6,14.65
PRIA,22,6,ji,7,26.00
PRIA,22,6,ji,8,130.00
PRIA,22,6,ju,3,729
PRIA,22,6,ju,4,972
PRIA,22,6,ju,5,1311
PRIA,22,6,ju,6,1748
PRIA,22,6,ju,7,1945
PRIA,22,6,ju,8,3890
PRIA,22,6,ki,1,6.91
PRIA,22,6,ki,2,10.37
PRIA,22,6,ki,3,12.44
PRIA,22,6,ki,4,15.55
PRIA,22,6,ki,5,18.66
PRIA,22,6,ki,6,27.65
PRIA,22,6,ki,7,55.30
PRIA,22,6,ki,8,276.50
PRIA,22,6,ku,1,571
PRIA,22,6,ku,2,1080
PRIA,22,6,ku,3,1542
PRIA,22,6,ku,4,1920
PRIA,22,6,ku,5,2742
PRIA,22,6,ku,6,3656
PRIA,22,6,ku,7,4570
PRIA,22,6,ku,8,9140
PRIA,22,7,ji,2,5.13
PRIA,22,7,ji,3,6.84
PRIA,22,7,ji,4,8.55
PRIA,22,7,ji,5,10.26
PRIA,22,7,ji,6,15.40
PRIA,22,7,ji,7,27.40
PRIA,22,7,ji,8,137.00
PRIA,22,7,ju,3,737
PRIA,22,7,ju,4,982
PRIA,22,7,ju,5,1326
PRIA,22,7,ju,6,1768
PRIA,22,7,ju,7,1965
PRIA,22,7,ju,8,3930
PRIA,22,7,ki,1,6.96
PRIA,22,7,ki,2,10.44
PRIA,22,7,ki,3,12.52
PRIA,22,7,ki,4,15.65
PRIA,22,7,ki,5,18.78
PRIA,22,7,ki,6,27.85
PRIA,22,7,ki,7,55.70
PRIA,22,7,ki,8,278.50
PRIA,22,7,ku,1,576
PRIA,22,7,ku,2,1080
PRIA,22,7,ku,3,1554
PRIA,22,7,ku,4,1920
PRIA,22,7,ku,5,2763
PRIA,22,7,ku,6,3684
PRIA,22,7,ku,7,4605
PRIA,22,7,ku,8,9210
PRIA,22,8,ji,2,5.22
PRIA,22,8,ji,3,6.96
